player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Keelan Doss,48143,WR,LAC,3,40.0,0,27,48.4,,50.6,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,20,0,12,0,0,8,0
Eric Saubert,11929,TE,HST,1,66.7,0,13,64.8,69.6,71.9,0,0,1,25.0,20.0,100.0,0,0,0,8,0,0,0,12,1,5,0,0,7,10
Jacob Harris,34255,WR,JAX,2,57.1,0,15,45.9,,33.6,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,14,0,6,0,0,8,0
Malik Taylor,94375,WR,NYJ,2,19.5,0,22,51.6,,60.5,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,41,0,33,0,0,8,0
Tyquan Thornton,78092,WR,NE,3,20.0,0,19,52.9,,60.2,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,40,0,32,0,0,8,0
Parker Hesse,48369,TE,ATL,1,100.0,0,2,46.8,,47.9,0,0,0,,,,0,0,0,7,0,0,0,7,0,0,0,0,7,5
Corey Levin,11972,C,TEN,1,100.0,0,31,50.0,74.1,50.4,0,0,2,100.0,100.0,100.0,0,0,0,7,0,7,0,7,2,2,0,0,5,0
Damien Williams,9205,HB,ARZ,3,25.0,0,1,72.7,80.2,59.4,0,0,3,23.1,23.1,100.0,0,0,0,7,0,0,0,28,3,13,0,0,4,0
Mike Caliendo,41446,G,KC,1,100.0,0,16,44.8,,46.9,0,0,0,,,,0,0,0,7,0,7,0,7,0,0,0,0,7,0
Tommy Kraemer,40976,T,NO,1,100.0,0,20,51.4,,47.4,0,0,0,,,,0,0,0,7,0,0,0,7,0,0,0,7,7,0
Ty Montgomery,9527,WR,NE,6,23.3,0,19,64.4,,47.8,0,0,0,0.0,0.0,,1,0,0,7,0,0,0,30,0,21,0,0,7,0
Ty Chandler,62942,HB,MIN,6,20.0,0,18,63.8,21.0,60.0,0,2,5,20.8,20.0,80.0,0,2,0,7,0,0,0,35,5,25,0,0,2,1
Kyle Philips,84463,WR,TEN,4,8.6,0,31,67.0,,58.4,0,0,0,0.0,0.0,,0,0,0,7,0,0,0,81,0,74,0,0,7,1
Jaren Hall,82094,QB,MIN,2,31.8,0,18,64.9,,60.0,0,0,0,0.0,0.0,,0,0,0,7,0,0,0,22,0,13,0,0,7,0
Ronnie Rivers,57208,HB,LA,4,17.5,0,26,78.4,80.0,60.0,0,0,6,27.3,25.0,100.0,0,0,0,7,0,0,0,40,6,24,0,0,1,0
Damiere Byrd,9964,WR,ATL,1,36.8,0,2,51.7,,60.8,0,0,0,0.0,0.0,,0,0,0,7,0,0,0,19,0,12,0,0,7,0
Giovanni Ricci,13756,TE,CAR,3,58.3,0,5,50.9,70.2,40.9,0,0,1,16.7,16.7,100.0,0,0,0,7,0,0,0,12,1,6,0,0,6,2
Jordan Mason,62946,HB,SF,4,15.0,0,28,86.6,16.7,60.0,0,0,1,7.7,7.1,100.0,0,0,0,6,0,0,0,40,1,14,0,0,5,0
Warren McClendon Jr.,99081,T,LA,1,100.0,0,26,44.9,14.2,60.0,0,1,5,100.0,100.0,70.0,0,2,1,6,0,0,0,6,5,5,0,6,1,0
Jalen Guyton,34164,WR,LAC,1,18.2,0,27,52.1,,61.2,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,33,0,27,0,0,6,1
Jaleel McLaughlin,138346,HB,DEN,8,6.2,0,10,83.8,21.1,60.0,0,1,4,7.5,7.1,87.5,0,1,0,6,0,0,0,97,4,56,0,0,2,1
Brayden Willis,77917,TE,SF,2,100.0,0,28,61.0,,60.3,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,6
J.K. Dobbins,57366,HB,BLT,1,20.0,0,3,53.5,48.2,59.6,0,1,2,12.5,11.1,75.0,0,1,0,6,0,0,0,30,2,18,0,0,4,0
Foster Sarell,52272,T,LAC,4,100.0,0,27,55.4,,56.5,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,6
Elijah Dotson,57394,HB,LAC,3,40.0,0,27,54.8,,60.0,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,15,0,5,0,0,6,0
Tre'Quan Smith,48228,WR,DEN,1,60.0,0,10,56.0,,60.9,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,10,0,4,0,0,6,0
James Proche II,48037,WR,CLV,1,83.3,0,8,58.9,,60.0,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,6,0,1,0,0,5,0
Willie Snead IV,8999,WR,SF,2,62.5,0,28,75.5,,54.6,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,8,0,3,0,0,5,0
Zamir White,83665,HB,LV,8,11.6,0,23,57.0,75.4,60.0,0,0,3,13.0,12.0,100.0,0,0,0,5,0,0,0,43,3,25,0,0,2,0
Kion Smith,136103,T,MIA,1,100.0,0,17,64.0,79.0,,0,0,5,100.0,100.0,100.0,0,0,0,5,0,0,5,5,5,5,0,0,0,0
Chris Rodriguez Jr.,83689,HB,WAS,5,23.8,0,32,63.1,,57.6,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,21,0,2,0,0,5,2
Richie James,28991,WR,KC,2,19.2,0,16,51.0,,53.4,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,26,0,21,0,0,5,0
Brian Allen,46104,C,LA,1,100.0,0,26,60.0,75.3,60.0,0,0,3,100.0,100.0,100.0,0,0,0,5,5,0,0,5,3,3,0,0,2,0
Boston Scott,39462,HB,PHI,4,20.8,0,24,81.7,74.3,59.4,0,0,2,15.4,15.4,100.0,0,0,0,5,0,0,0,24,2,13,0,0,3,0
Ihmir Smith-Marsette,61324,WR,CAR,5,29.4,0,5,38.4,,59.6,0,0,0,0.0,0.0,,2,0,0,5,0,0,0,17,0,12,0,0,5,0
Jordan McFadden,77578,G,LAC,2,80.0,0,27,57.0,,57.2,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,5,0,1,0,0,4,0
Jeff Wilson Jr.,29413,HB,MIA,3,10.8,0,17,54.7,,60.0,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,37,0,26,0,0,4,0
Stephen Sullivan,40411,TE,CAR,3,11.8,0,5,69.1,,60.5,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,34,0,30,0,0,4,4
Chris Evans,27303,HB,CIN,5,19.0,0,7,52.1,13.6,60.0,0,0,1,6.7,11.8,100.0,0,0,0,4,0,0,0,21,2,17,0,0,2,0
D'Ernest Johnson,45734,HB,JAX,8,13.8,0,15,64.3,83.1,60.0,0,0,3,15.8,15.8,100.0,0,0,0,4,0,0,0,29,3,19,0,0,1,0
Matt Bushman,52008,TE,KC,1,57.1,0,16,54.6,70.6,57.1,0,0,1,33.3,25.0,100.0,0,0,0,4,0,0,0,7,1,4,0,0,3,5
Justin McCray,9234,G,CAR,1,100.0,0,5,61.4,76.3,60.0,0,0,3,100.0,100.0,100.0,0,0,0,4,0,0,0,4,3,3,4,0,1,0
Amari Rodgers,61212,WR,IND,3,16.0,0,14,44.0,,60.0,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,25,0,21,0,0,4,0
Raiqwon O'Neal,81811,T,SEA,1,100.0,0,29,60.0,66.2,60.0,0,0,1,100.0,100.0,100.0,0,0,0,4,0,0,0,4,1,1,0,0,3,4
Emanuel Wilson,154173,HB,GB,5,14.8,0,12,79.0,,60.0,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,27,0,10,0,0,4,0
Albert Okwuegbunam,41933,TE,PHI,1,66.7,0,24,54.6,,57.1,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,6,0,2,0,0,4,4
Ryan Neuzil,41123,C,ATL,1,100.0,0,2,49.8,65.7,45.3,0,0,1,100.0,100.0,100.0,0,0,0,4,0,0,0,4,1,1,0,0,3,1
Malik Willis,60341,QB,TEN,3,18.2,0,31,45.9,,60.0,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,22,0,15,0,0,4,0
De'Von Achane,124305,HB,MIA,4,4.0,0,17,93.6,,60.0,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,101,0,58,0,0,4,1
Jonathan Ward,25859,HB,TEN,1,100.0,0,31,60.0,,60.0,0,0,0,,,,0,0,0,4,0,0,0,4,0,0,0,0,4,0
Derrick Gore,32342,HB,WAS,2,30.8,0,32,60.0,78.5,60.0,0,0,3,25.0,25.0,100.0,0,0,0,4,0,0,0,13,3,12,0,0,1,1
Malcolm Rodriguez,60731,LB,DET,3,100.0,0,11,60.0,,58.3,0,0,0,,,,0,0,0,4,0,0,0,4,0,0,0,0,4,0
Will Mallory,77888,TE,IND,4,9.1,0,14,62.5,,78.7,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,44,0,40,0,0,4,14
Mike Strachan,143358,WR,CAR,1,30.8,0,5,75.4,,60.3,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,13,0,9,0,0,4,0
Sean Clifford,51708,QB,GB,1,80.0,0,12,37.5,,60.0,0,0,0,,,,0,0,0,4,0,0,0,5,0,0,0,0,4,0
Dylan Drummond,78187,WR,DET,1,80.0,0,11,59.1,,60.0,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,5,0,1,0,0,4,0
Wanya Morris,98247,T,KC,2,100.0,0,16,60.0,72.5,60.0,0,0,1,100.0,100.0,100.0,0,0,0,4,0,0,3,4,1,1,0,0,3,0
Travis Homer,45859,HB,CHI,3,50.0,0,6,37.9,,60.0,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,6,0,3,0,0,3,0
Dan Feeney,11826,G,CHI,2,100.0,0,6,60.0,68.8,60.0,0,0,1,100.0,100.0,100.0,0,0,0,3,3,0,0,3,1,1,0,0,2,0
Mason Kinsey,115664,WR,TEN,2,100.0,0,31,60.0,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Jaelyn Duncan,81722,T,TEN,1,100.0,0,31,65.8,76.1,60.0,0,0,1,100.0,100.0,100.0,0,0,0,3,0,0,3,3,2,2,0,0,1,0
Gary Brightwell,57133,HB,NYG,4,7.3,0,21,64.4,,58.3,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,41,0,29,0,0,3,1
Julius Chestnut,109239,HB,TEN,2,42.9,0,31,59.3,70.6,60.0,0,0,2,40.0,33.3,100.0,0,0,0,3,0,0,0,7,2,6,0,0,1,0
Eric Gray,99143,HB,NYG,2,9.7,0,21,54.5,73.4,60.0,0,0,1,6.3,6.3,100.0,0,0,0,3,0,0,0,31,1,16,0,0,2,0
Jaylon Thomas,77421,C,NYG,1,100.0,0,21,60.0,26.4,60.0,0,0,2,100.0,100.0,100.0,0,0,0,3,3,0,0,3,2,2,0,0,1,0
Jimmy Morrissey,41626,G,HST,1,100.0,0,13,60.1,73.8,60.0,0,0,2,100.0,100.0,100.0,0,0,0,3,0,3,0,3,2,2,0,0,1,0
JaMycal Hasty,25582,HB,JAX,2,50.0,0,15,58.9,,60.0,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,6,0,3,0,0,3,0
DJ Turner,47663,WR,LV,1,100.0,0,23,59.8,,59.3,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Rashaad Penny,27414,HB,PHI,2,27.3,0,24,53.4,16.9,60.0,0,0,1,25.0,40.0,100.0,1,0,0,3,0,0,0,11,2,5,0,0,1,0
C.J. Beathard,11859,QB,JAX,2,37.5,0,15,56.8,,60.0,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,8,0,2,0,0,3,0
Nephi Sewell,56107,LB,NO,1,100.0,0,20,60.0,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Andre Baccellia,47901,WR,ARZ,2,60.0,0,1,57.5,,60.0,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,5,0,2,0,0,3,0
Nick Bellore,6515,LB,SEA,2,100.0,0,29,60.0,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Arlington Hambright,60003,G,IND,1,100.0,0,14,60.0,,60.0,0,0,0,,,,0,0,0,3,0,0,3,3,0,0,0,0,3,0
Devine Ozigbo,45903,HB,DET,2,37.5,0,11,66.5,,60.0,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,8,0,2,0,0,3,0
Dare Ogunbowale,12329,HB,HST,1,18.8,0,13,54.6,21.5,,0,0,3,21.4,21.4,66.7,0,1,1,3,0,0,0,16,3,14,0,0,0,0
Keaton Mitchell,123826,HB,BLT,2,18.8,0,3,95.2,72.4,60.0,0,0,1,20.0,20.0,100.0,0,0,0,3,0,0,0,16,1,5,0,0,2,1
Irvin Charles,28304,WR,NYJ,3,27.3,0,22,59.5,,81.9,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,11,0,8,0,0,3,0
Kwamie Lassiter II,23226,WR,CIN,1,60.0,0,7,58.4,,60.0,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,5,0,2,0,0,3,0
Jake Browning,46401,QB,CIN,1,50.0,0,7,55.2,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,4,0,1,0,0,2,0
Easop Winston Jr.,61812,WR,SEA,1,100.0,0,29,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
La'Mical Perine,26408,HB,KC,1,50.0,0,16,58.5,73.4,60.0,0,0,1,50.0,50.0,100.0,0,0,0,2,0,0,0,4,1,2,0,0,1,0
Lucas Niang,47004,T,KC,2,100.0,0,16,60.0,8.0,60.0,0,0,0,,100.0,,0,0,0,2,0,0,0,2,1,1,0,0,1,1
Malik Cunningham,60436,QB,NE,1,33.3,0,19,53.7,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,6,0,4,0,0,2,0
John FitzPatrick,83974,TE,ATL,3,66.7,0,2,57.7,,60.0,0,0,0,,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,2
Jordan Meredith,60235,G,LV,2,100.0,0,23,60.0,71.0,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,2,0,1,0
Victor Dimukeje,56347,ED,ARZ,2,100.0,0,1,60.0,67.2,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,1,0,1,0
Gunner Olszewski,95015,WR,NYG,2,40.0,0,21,28.1,,59.9,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,5,0,3,0,0,2,0
Jeffery Simmons,43742,DI,TEN,2,100.0,2,31,60.0,64.9,60.0,0,0,1,100.0,100.0,100.0,5,0,0,2,0,0,0,2,1,1,0,0,1,1
Aaron Brewer,7301,LS,ARZ,2,100.0,0,1,60.0,68.7,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,1,0,0,2,1,1,0,0,1,0
Dennis Gardeck,66928,ED,ARZ,2,100.0,0,1,60.0,68.6,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,1,2,1,1,0,0,1,0
Chase Edmonds,45851,HB,TB,4,7.4,0,30,52.0,76.0,,0,0,2,12.5,11.8,100.0,0,0,0,2,0,0,0,27,2,17,0,0,0,0
Jake Funk,45835,HB,IND,1,15.4,0,14,63.5,36.0,,0,1,2,20.0,18.2,75.0,0,1,0,2,0,0,0,13,2,11,0,0,0,0
Godwin Igwebuike,49166,HB,PIT,2,100.0,0,25,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Clyde Edwards-Helaire,57279,HB,KC,8,2.5,0,16,60.4,70.6,,0,0,2,4.3,4.2,100.0,0,0,0,2,0,0,0,81,2,48,0,0,0,0
D'Wayne Eskridge,29573,WR,SEA,1,66.7,0,29,50.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,3,0,0,0,0,2,0
Cam Fleming,8775,T,DEN,1,100.0,0,10,60.0,72.9,,0,0,2,100.0,100.0,100.0,0,0,0,2,0,0,0,2,2,2,0,2,0,0
Jason Brownlee,121451,WR,NYJ,1,100.0,0,22,59.8,,59.2,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
SaRodorick Thompson,77777,HB,SEA,1,100.0,0,29,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Raheem Blackshear,57385,HB,CAR,4,5.7,0,5,61.1,44.4,,0,0,1,4.3,8.3,100.0,0,0,0,2,0,0,0,35,2,24,0,0,0,0
Doug Kramer,41458,C,CHI,1,100.0,0,6,60.0,,60.0,0,0,0,,,,0,0,0,2,2,0,0,2,0,0,0,0,2,0
Kenyan Drake,10707,HB,BLT,2,16.7,0,3,44.4,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,12,0,9,0,0,2,0
Austin Trammell,52195,WR,LA,6,15.4,0,26,47.5,,30.2,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,13,0,11,0,0,2,0
Trent Scott,24481,T,WAS,1,100.0,0,32,60.0,71.5,,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,2,2,0,0,0,2
James Winchester,8580,LS,KC,1,100.0,0,16,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Netane Muti,41339,G,LV,1,100.0,0,23,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Chad Muma,75818,LB,JAX,1,100.0,0,15,60.0,62.7,,0,0,1,100.0,100.0,100.0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
Josh Metellus,43395,S,MIN,1,100.0,1,18,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Chazz Surratt,40313,LB,NYJ,1,100.0,0,22,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
NaJee Thompson,78869,CB,MIN,1,100.0,0,18,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Pat Jones II,43974,ED,MIN,1,100.0,0,18,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Spencer Anderson,81719,G,PIT,1,100.0,0,25,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,1
Nolan Cooney,44995,P,ARZ,1,100.0,0,1,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jack Fox,34735,P,DET,1,100.0,0,11,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Ross Matiscik,34710,LS,JAX,1,100.0,0,15,60.0,61.5,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Tommy Townsend,33007,P,KC,1,100.0,0,16,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Cameron Thomas,82387,ED,ARZ,1,100.0,0,1,60.0,67.2,,0,0,1,100.0,100.0,100.0,1,0,0,1,0,1,0,1,1,1,0,0,0,0
Jamien Sherwood,83175,LB,NYJ,1,100.0,0,22,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Troy Dye,28251,LB,MIN,1,100.0,0,18,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Khalil Dorsey,27819,CB,DET,1,100.0,0,11,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Qadree Ollison,45934,HB,PIT,1,100.0,0,25,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Trent Sieg,27036,LS,DAL,1,100.0,0,9,60.0,63.8,,0,0,0,,100.0,,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Justin Herron,46271,T,LV,1,100.0,0,23,60.0,,59.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,1
Scott Daly,18793,LS,DET,1,100.0,0,11,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Justin Hardee,18348,CB,NYJ,1,100.0,0,22,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Sam Eguavoen,15301,LB,NYJ,1,100.0,1,22,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Caleb Johnson,12488,LB,JAX,1,100.0,0,15,60.0,63.8,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Max Scharping,46961,C,CIN,1,100.0,0,7,60.0,,63.8,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,1
Thomas Hennessy,12124,LS,NYJ,1,100.0,0,22,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Harrison Butker,11988,K,KC,1,100.0,0,16,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Anthony Pittman,94372,LB,DET,1,100.0,0,11,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Evan Hull,97302,HB,IND,1,12.5,0,14,65.7,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,8,0,6,0,0,1,0
Zonovan Knight,97432,HB,DET,2,11.1,0,11,62.1,76.7,,0,0,1,20.0,20.0,100.0,0,0,0,1,0,0,0,9,1,5,0,0,0,0
Anthony Walker Jr.,11916,LB,CLV,1,100.0,0,8,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Ezekiel Turner,49167,LB,ARZ,2,50.0,0,1,66.1,65.4,,0,0,1,100.0,100.0,100.0,1,0,0,1,0,0,0,2,1,1,0,1,0,0
Andrew Wingard,49268,S,JAX,1,100.0,0,15,60.0,63.8,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Luke Gifford,50675,LB,TEN,1,100.0,0,31,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Antonio Hamilton Sr.,11353,CB,ARZ,1,100.0,0,1,60.0,,60.0,0,0,0,,,,2,0,0,1,0,0,0,1,0,0,0,0,1,0
J.P. Holtz,11062,TE,NO,1,100.0,0,20,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,1
Jay Ward,98833,S,MIN,1,100.0,0,18,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Brandin Echols,98900,CB,NYJ,1,100.0,0,22,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Owen Pappoe,99006,LB,ARZ,1,100.0,0,1,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Dwayne Washington,10870,HB,DEN,1,100.0,0,10,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,1
Shaquille Quarterman,51048,LB,JAX,1,100.0,0,15,60.0,62.7,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Kamu Grugier-Hill,10842,LB,CAR,1,100.0,0,5,60.0,62.7,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Tyrion Davis-Price,99169,HB,SF,1,14.3,0,28,60.3,,60.0,0,0,0,,,,0,0,0,1,0,0,0,7,0,0,0,0,1,0
Will Harris,51336,CB,DET,1,100.0,0,11,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Ryan Stonehouse,52045,P,TEN,1,100.0,0,31,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Claudin Cherelus,52094,LB,CAR,1,100.0,0,5,60.0,62.7,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Jack Campbell,101515,LB,DET,1,100.0,0,11,60.0,,60.0,0,0,0,,,,2,0,0,1,0,0,0,1,0,0,0,0,1,0
K'Lavon Chaisson,57945,ED,JAX,1,100.0,0,15,60.0,62.7,,0,0,1,100.0,100.0,100.0,2,0,0,1,0,0,0,1,1,1,0,0,0,0
Matthew Jackson,57797,S,TEN,1,100.0,0,31,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Adrian Amos,9575,S,NYJ,1,100.0,0,22,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Chandler Wooten,57726,LB,CAR,1,100.0,0,5,60.0,62.7,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Jack Gibbens,57662,LB,TEN,1,100.0,0,31,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Phillip Dorsett,9462,WR,DEN,1,16.7,0,10,41.5,,58.9,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,6,0,5,0,0,1,0
Anthony McFarland Jr.,57289,HB,PIT,1,20.0,0,25,66.8,68.5,,0,0,1,25.0,20.0,100.0,0,0,0,1,0,0,0,5,1,5,0,0,0,0
Sean Tucker,123056,HB,TB,3,3.2,0,30,55.8,73.0,,0,0,1,7.1,6.7,100.0,0,0,0,1,0,0,0,31,1,15,0,0,0,0
Teddy Bridgewater,8667,QB,DET,1,33.3,0,11,60.6,,60.0,0,0,0,,,,0,0,0,1,0,0,0,3,0,0,0,0,1,0
Ryan Wright,77591,P,MIN,1,100.0,0,18,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Mitchell Tinsley,123470,WR,WAS,1,33.3,0,32,56.8,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,3,0,2,0,0,1,0
Ty Nsekhe,7636,T,CLV,1,100.0,0,8,60.0,,59.2,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,1
Andrew DePaola,7633,LS,MIN,1,100.0,0,18,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Aaron Rodgers,2241,QB,NYJ,1,25.0,0,22,39.4,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,4,0,3,0,0,1,0
Parker Washington,129799,WR,JAX,1,100.0,0,15,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Morgan Cox,6020,LS,TEN,1,100.0,0,31,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Thomas Morstead,5088,P,NYJ,1,100.0,0,22,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
JJ Jansen,4712,LS,CAR,1,100.0,0,5,60.0,61.5,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
